theta,flutter speed
-28.88,34.43092836
-28.87,34.43111816
-28.86,34.43130765
-28.85,34.43151314
-28.84,34.43170203
-28.83,34.4318906
-28.82,34.43207887
-28.81,34.43226683
-28.8,34.43245448
-28.79,34.43264181
-28.78,34.43284513
-28.77,34.43303183
-28.76,34.43321821
-28.75,34.43340427
-28.74,34.43359001
-28.73,34.43377542
-28.72,34.43396051
-28.71,34.43414526
-28.7,34.43434599
-28.69,34.43453009
-28.68,34.43471385
-28.67,34.43489728
-28.66,34.43508037
-28.65,34.43527943
-28.64,34.43546184
-28.63,34.43564391
-28.62,34.43584194
-28.61,34.43602332
-28.6,34.43620436
-28.59,34.43640135
-28.58,34.43658168
-28.57,34.43677796
-28.56,34.43695759
-28.55,34.43715316
-28.54,34.43733207
-28.53,34.43752693
-28.52,34.43770512
-28.51,34.43789925
-28.5,34.43809302
-28.49,34.43828642
-28.48,34.43846314
-28.47,34.4386558
-28.46,34.43884809
-28.45,34.43904
-28.44,34.43923154
-28.43,34.4394227
-28.42,34.43961348
-28.41,34.43980388
-28.4,34.43999389
-28.39,34.44019984
-28.38,34.44038908
-28.37,34.44057793
-28.36,34.44078271
-28.35,34.44097078
-28.34,34.44117477
-28.33,34.44136205
-28.32,34.44156525
-28.31,34.44175173
-28.3,34.44195412
-28.29,34.44215611
-28.28,34.4423577
-28.27,34.44255888
-28.26,34.44275965
-28.25,34.44296
-28.24,34.44315995
-28.23,34.44335948
-28.22,34.44355859
-28.21,34.44377361
-28.2,34.44397188
-28.19,34.44416973
-28.18,34.44438348
-28.17,34.44458048
-28.16,34.44479337
-28.15,34.44500584
-28.14,34.44520155
-28.13,34.44541315
-28.12,34.44562431
-28.11,34.44583504
-28.1,34.44604532
-28.09,34.44625517
-28.08,34.44646457
-28.07,34.44667352
-28.06,34.44689836
-28.05,34.44710642
-28.04,34.44731402
-28.03,34.44753751
-28.02,34.44774421
-28.01,34.44796678
-28,34.44818889
-27.99,34.44841054
-27.98,34.4486154
-27.97,34.44883612
-27.96,34.44905638
-27.95,34.44927617
-27.94,34.44949549
-27.93,34.44973067
-27.92,34.44994904
-27.91,34.45016693
-27.9,34.45040068
-27.89,34.45061761
-27.88,34.4508504
-27.87,34.45106637
-27.86,34.45129818
-27.85,34.45152951
-27.84,34.45174401
-27.83,34.45197435
-27.82,34.4522042
-27.81,34.45243355
-27.8,34.45266241
-27.79,34.4529071
-27.78,34.45313495
-27.77,34.4533623
-27.76,34.45358913
-27.75,34.4538318
-27.74,34.45405762
-27.73,34.45429927
-27.72,34.4545404
-27.71,34.45476468
-27.7,34.45500477
-27.69,34.45524435
-27.68,34.4554834
-27.67,34.45572193
-27.66,34.45595993
-27.65,34.4561974
-27.64,34.45643434
-27.63,34.45668709
-27.62,34.45692296
-27.61,34.4571583
-27.6,34.45740944
-27.59,34.45764369
-27.58,34.45789374
-27.57,34.45814325
-27.56,34.45837586
-27.55,34.45862427
-27.54,34.45887213
-27.53,34.45911944
-27.52,34.45936618
-27.51,34.45961237
-27.5,34.459858
-27.49,34.46010307
-27.48,34.46036392
-27.47,34.46060785
-27.46,34.46085121
-27.45,34.46111036
-27.44,34.46135258
-27.43,34.46161057
-27.42,34.46186799
-27.41,34.46210848
-27.4,34.46236473
-27.39,34.4626204
-27.38,34.46287549
-27.37,34.46312999
-27.36,34.46338389
-27.35,34.46363721
-27.34,34.46388993
-27.33,34.46414205
-27.32,34.46440993
-27.31,34.46466085
-27.3,34.46491117
-27.29,34.46517723
-27.28,34.46542634
-27.27,34.46569119
-27.26,34.46593906
-27.25,34.46620269
-27.24,34.46646569
-27.23,34.46672808
-27.22,34.46697349
-27.21,34.46723463
-27.2,34.46749514
-27.19,34.46775503
-27.18,34.46801429
-27.17,34.46827292
-27.16,34.46854727
-27.15,34.46880462
-27.14,34.46906134
-27.13,34.46931741
-27.12,34.4695892
-27.11,34.46984398
-27.1,34.47011448
-27.09,34.47036796
-27.08,34.47063716
-27.07,34.4709057
-27.06,34.47115722
-27.05,34.47142444
-27.04,34.471691
-27.03,34.4719569
-27.02,34.47222213
-27.01,34.4724867
-27,34.47275059
-26.99,34.47301381
-26.98,34.47327635
-26.97,34.47353821
-26.96,34.4737994
-26.95,34.47407627
-26.94,34.47433609
-26.93,34.47459521
-26.92,34.47487003
-26.91,34.47512777
-26.9,34.4754012
-26.89,34.47565755
-26.88,34.47592958
-26.87,34.47618454
-26.86,34.47645517
-26.85,34.47672509
-26.84,34.4769943
-26.83,34.47724642
-26.82,34.47751421
-26.81,34.47778129
-26.8,34.47804764
-26.79,34.47831328
-26.78,34.47857819
-26.77,34.47884238
-26.76,34.47910584
-26.75,34.47936857
-26.74,34.47964695
-26.73,34.47990821
-26.72,34.48016874
-26.71,34.48044491
-26.7,34.48070395
-26.69,34.48096226
-26.68,34.4812362
-26.67,34.481493
-26.66,34.48176544
-26.65,34.48202074
-26.64,34.48229167
-26.63,34.48256184
-26.62,34.48281487
-26.61,34.48308352
-26.6,34.4833514
-26.59,34.48361851
-26.58,34.48386847
-26.57,34.48413404
-26.56,34.48439883
-26.55,34.48466285
-26.54,34.48492609
-26.53,34.48518854
-26.52,34.48545021
-26.51,34.48571109
-26.5,34.48597118
-26.49,34.48623048
-26.48,34.48650537
-26.47,34.48676308
-26.46,34.48701998
-26.45,34.48727608
-26.44,34.48754777
-26.43,34.48780226
-26.42,34.48805594
-26.41,34.4883252
-26.4,34.48857725
-26.39,34.48884488
-26.38,34.48909529
-26.37,34.48936128
-26.36,34.48961004
-26.35,34.48987438
-26.34,34.49013788
-26.33,34.49038416
-26.32,34.49064599
-26.31,34.49090699
-26.3,34.49115075
-26.29,34.49141007
-26.28,34.49166854
-26.27,34.49192616
-26.26,34.49218293
-26.25,34.49243885
-26.24,34.49269392
-26.23,34.49294813
-26.22,34.49320148
-26.21,34.49345396
-26.2,34.49370558
-26.19,34.49395633
-26.18,34.49420621
-26.17,34.49445522
-26.16,34.49470335
-26.15,34.49495061
-26.14,34.49519698
-26.13,34.49544247
-26.12,34.49570347
-26.11,34.49594719
-26.1,34.49619001
-26.09,34.49644834
-26.08,34.49668937
-26.07,34.49692951
-26.06,34.49718514
-26.05,34.49742347
-26.04,34.4976609
-26.03,34.49791381
-26.02,34.49814941
-26.01,34.4984005
-26,34.49863427
-25.99,34.49888352
-25.98,34.49913185
-25.97,34.49936286
-25.96,34.49960934
-25.95,34.49983848
-25.94,34.5000831
-25.93,34.50032678
-25.92,34.50055312
-25.91,34.50079492
-25.9,34.50103578
-25.89,34.50127569
-25.88,34.50149825
-25.87,34.50173626
-25.86,34.50197332
-25.85,34.50220942
-25.84,34.50244457
-25.83,34.50266234
-25.82,34.50289556
-25.81,34.50312781
-25.8,34.50335909
-25.79,34.5035894
-25.78,34.50381873
-25.77,34.50404709
-25.76,34.50427446
-25.75,34.50450086
-25.74,34.50472626
-25.73,34.50495068
-25.72,34.50517411
-25.71,34.50539654
-25.7,34.50561797
-25.69,34.50585482
-25.68,34.50607425
-25.67,34.50629268
-25.66,34.50651011
-25.65,34.50672652
-25.64,34.50694192
-25.63,34.50717271
-25.62,34.50738608
-25.61,34.50759842
-25.6,34.50780974
-25.59,34.50803645
-25.58,34.50824572
-25.57,34.50845395
-25.56,34.50867756
-25.55,34.50888372
-25.54,34.50908884
-25.53,34.50930934
-25.52,34.50951237
-25.51,34.50971435
-25.5,34.5099317
-25.49,34.51013158
-25.48,34.51034682
-25.47,34.51054458
-25.46,34.5107577
-25.45,34.51095334
-25.44,34.51116433
-25.43,34.51135783
-25.42,34.51156667
-25.41,34.51175802
-25.4,34.51196471
-25.39,34.5121539
-25.38,34.51235842
-25.37,34.51256186
-25.36,34.51274779
-25.35,34.51294905
-25.34,34.51313279
-25.33,34.51333186
-25.32,34.51352982
-25.31,34.51371026
-25.3,34.51390601
-25.29,34.51410066
-25.28,34.51429419
-25.27,34.51447019
-25.26,34.51466149
-25.25,34.51485167
-25.24,34.51504073
-25.23,34.51521224
-25.22,34.51539905
-25.21,34.51558472
-25.2,34.51576926
-25.19,34.51595266
-25.18,34.5161185
-25.17,34.51629962
-25.16,34.5164796
-25.15,34.51665843
-25.14,34.5168361
-25.13,34.51701262
-25.12,34.51718799
-25.11,34.5173622
-25.1,34.51753524
-25.09,34.51770712
-25.08,34.51787783
-25.07,34.51803094
-25.06,34.51819931
-25.05,34.5183665
-25.04,34.51853251
-25.03,34.51869734
-25.02,34.51887742
-25.01,34.51903988
-25,34.51920114
-24.99,34.51936121
-24.98,34.51952009
-24.97,34.51967777
-24.96,34.51983424
-24.95,34.51998952
-24.94,34.52014358
-24.93,34.52029643
-24.92,34.5204645
-24.91,34.52061493
-24.9,34.52076413
-24.89,34.52091211
-24.88,34.52105887
-24.87,34.52122083
-24.86,34.52136513
-24.85,34.5215082
-24.84,34.52165003
-24.83,34.52180705
-24.82,34.5219464
-24.81,34.5220845
-24.8,34.52222136
-24.79,34.5223734
-24.78,34.52250775
-24.77,34.52264085
-24.76,34.52278912
-24.75,34.5229197
-24.74,34.52306544
-24.73,34.52319348
-24.72,34.52332025
-24.71,34.52346219
-24.7,34.52358641
-24.69,34.52372579
-24.68,34.52384745
-24.67,34.52398426
-24.66,34.52410335
-24.65,34.52423758
-24.64,34.52435408
-24.63,34.52448573
-24.62,34.52459963
-24.61,34.52472867
-24.6,34.52483997
-24.59,34.5249664
-24.58,34.52509152
-24.57,34.52519888
-24.56,34.52532137
-24.55,34.52544253
-24.54,34.52554594
-24.53,34.52566446
-24.52,34.52578165
-24.51,34.52588107
-24.5,34.52599559
-24.49,34.52610878
-24.48,34.52622063
-24.47,34.52633114
-24.46,34.52642385
-24.45,34.52653166
-24.44,34.52663812
-24.43,34.52674323
-24.42,34.52684698
-24.41,34.52694937
-24.4,34.52705039
-24.39,34.52715005
-24.38,34.52724834
-24.37,34.52734526
-24.36,34.5274408
-24.35,34.52753496
-24.34,34.52762775
-24.33,34.52771915
-24.32,34.52780916
-24.31,34.52789778
-24.3,34.52798501
-24.29,34.52807085
-24.28,34.52815529
-24.27,34.52825477
-24.26,34.52833641
-24.25,34.52841663
-24.24,34.52849545
-24.23,34.5285893
-24.22,34.52866528
-24.21,34.52873985
-24.2,34.52882945
-24.19,34.52890117
-24.18,34.52897146
-24.17,34.52905678
-24.16,34.52912421
-24.15,34.52920665
-24.14,34.52927121
-24.13,34.52935077
-24.12,34.52941244
-24.11,34.52948911
-24.1,34.52956433
-24.09,34.52962165
-24.08,34.52969396
-24.07,34.52976481
-24.06,34.52981774
-24.05,34.52988567
-24.04,34.52995212
-24.03,34.53001711
-24.02,34.53008062
-24.01,34.53014265
-24,34.53018675
-23.99,34.53024582
-23.98,34.5303034
-23.97,34.53035949
-23.96,34.53043055
-23.95,34.53048366
-23.94,34.53053527
-23.93,34.53058538
-23.92,34.53063399
-23.91,34.53068109
-23.9,34.53074314
-23.89,34.53078722
-23.88,34.53082978
-23.87,34.53088728
-23.86,34.53092681
-23.85,34.53096481
-23.84,34.53101774
-23.83,34.53106914
-23.82,34.53110255
-23.81,34.53115089
-23.8,34.53118122
-23.79,34.53122648
-23.78,34.53127019
-23.77,34.53131235
-23.76,34.5313365
-23.75,34.53137556
-23.74,34.53141307
-23.73,34.53144901
-23.72,34.53148339
-23.71,34.53151621
-23.7,34.53154746
-23.69,34.53159361
-23.68,34.53162171
-23.67,34.53164824
-23.66,34.53167319
-23.65,34.53171302
-23.64,34.53173481
-23.63,34.53177146
-23.62,34.53179007
-23.61,34.53182354
-23.6,34.53183895
-23.59,34.53186923
-23.58,34.5318979
-23.57,34.53192497
-23.56,34.53195043
-23.55,34.53195782
-23.54,34.53198005
-23.53,34.53200067
-23.52,34.53203613
-23.51,34.5320535
-23.5,34.53206925
-23.49,34.53208337
-23.48,34.53211233
-23.47,34.53212318
-23.46,34.53214886
-23.45,34.53215644
-23.44,34.53217884
-23.43,34.53218312
-23.42,34.53220223
-23.41,34.53221968
-23.4,34.53223548
-23.39,34.53224961
-23.38,34.53226209
-23.37,34.53227291
-23.36,34.53228206
-23.35,34.53228954
-23.34,34.53231181
-23.33,34.53231595
-23.32,34.53233487
-23.31,34.53233564
-23.3,34.5323512
-23.29,34.53236507
-23.28,34.53236079
-23.27,34.53237128
-23.26,34.53238007
-23.25,34.53238717
-23.24,34.53240904
-23.23,34.53241273
-23.22,34.53241472
-23.21,34.53243146
-23.2,34.53243003
-23.19,34.53244335
-23.18,34.53243848
-23.17,34.53244836
-23.16,34.53245652
-23.15,34.53246295
-23.14,34.53246765
-23.13,34.53247062
-23.12,34.53248832
-23.11,34.53248782
-23.1,34.53250204
-23.09,34.53249806
-23.08,34.53250879
-23.07,34.53251778
-23.06,34.53252501
-23.05,34.53253049
-23.04,34.53253421
-23.03,34.53253618
-23.02,34.53253637
-23.01,34.53255128
-23,34.53254794
-22.99,34.5325593
-22.98,34.53256889
-22.97,34.5325767
-22.96,34.53258273
-22.95,34.53258698
-22.94,34.53258944
-22.93,34.53260658
-22.92,34.53260546
-22.91,34.53261902
-22.9,34.53263078
-22.89,34.53264074
-22.88,34.5326489
-22.87,34.53265525
-22.86,34.5326598
-22.85,34.532679
-22.84,34.53267992
-22.83,34.5326955
-22.82,34.53270926
-22.81,34.53272119
-22.8,34.5327313
-22.79,34.53273958
-22.78,34.5327625
-22.77,34.53276712
-22.76,34.53278637
-22.75,34.53280379
-22.74,34.53281936
-22.73,34.53283309
-22.72,34.53284497
-22.71,34.53287148
-22.7,34.53289613
-22.69,34.53290246
-22.68,34.5329234
-22.67,34.53295895
-22.66,34.53297617
-22.65,34.53299151
-22.64,34.53302147
-22.63,34.53304955
-22.62,34.53307576
-22.61,34.53310009
-22.6,34.53312253
-22.59,34.53315958
-22.58,34.53317826
-22.57,34.53321152
-22.56,34.5332429
-22.55,34.53328886
-22.54,34.53331645
-22.53,34.53335861
-22.52,34.53338239
-22.51,34.53342075
-22.5,34.5334572
-22.49,34.53350821
-22.48,34.53354084
-22.47,34.53358802
-22.46,34.53363329
-22.45,34.53367664
-22.44,34.53373454
-22.43,34.53377403
-22.42,34.53382808
-22.41,34.53388019
-22.4,34.53393037
-22.39,34.53397861
-22.38,34.53404139
-22.37,34.53410223
-22.36,34.53416112
-22.35,34.53421806
-22.34,34.53427305
-22.33,34.53434257
-22.32,34.53441013
-22.31,34.53447574
-22.3,34.53453938
-22.29,34.53461753
-22.28,34.53469372
-22.27,34.53476794
-22.26,34.53484019
-22.25,34.53492695
-22.24,34.53499524
-22.23,34.53507804
-22.22,34.53517533
-22.21,34.53525416
-22.2,34.53534748
-22.19,34.53543881
-22.18,34.53552815
-22.17,34.53563197
-22.16,34.53571731
-22.15,34.53581713
-22.14,34.53593143
-22.13,34.53602724
-22.12,34.53613753
-22.11,34.5362458
-22.1,34.53635206
-22.09,34.53647278
-22.08,34.53659148
-22.07,34.53670816
-22.06,34.53682282
-22.05,34.53695193
-22.04,34.53707901
-22.03,34.53720406
-22.02,34.53732708
-22.01,34.53746454
-22,34.53759996
-21.99,34.53773333
-21.98,34.53788114
-21.97,34.53802691
-21.96,34.53817062
-21.95,34.53832877
-21.94,34.53846837
-21.93,34.53862241
-21.92,34.53879086
-21.91,34.53894077
-21.9,34.53910509
-21.89,34.53928383
-21.88,34.53944401
-21.87,34.53961861
-21.86,34.53979113
-21.85,34.53997805
-21.84,34.54016289
-21.83,34.54034565
-21.82,34.54052633
-21.81,34.54072139
-21.8,34.54091437
-21.79,34.54110526
-21.78,34.54131053
-21.77,34.5415137
-21.76,34.54171477
-21.75,34.54193022
-21.74,34.54214357
-21.73,34.54235481
-21.72,34.54258042
-21.71,34.54280392
-21.7,34.5430253
-21.69,34.54326104
-21.68,34.54349467
-21.67,34.54372617
-21.66,34.54397203
-21.65,34.54421577
-21.64,34.54445737
-21.63,34.54471332
-21.62,34.54496714
-21.61,34.54521882
-21.6,34.54548484
-21.59,34.54574872
-21.58,34.54601046
-21.57,34.54628653
-21.56,34.54656045
-21.55,34.5468487
-21.54,34.54711832
-21.53,34.54741874
-21.52,34.54770052
-21.51,34.54799663
-21.5,34.54829057
-21.49,34.54859882
-21.48,34.54890491
-21.47,34.54920882
-21.46,34.54951056
-21.45,34.54982661
-21.44,34.55015697
-21.43,34.55046866
-21.42,34.55079464
-21.41,34.55113493
-21.4,34.55147303
-21.39,34.55180894
-21.38,34.55214266
-21.37,34.55249066
-21.36,34.55283647
-21.35,34.55319656
-21.34,34.55355445
-21.33,34.55391013
-21.32,34.55428009
-21.31,34.55464784
-21.3,34.55501338
-21.29,34.55539319
-21.28,34.55577079
-21.27,34.55614617
-21.26,34.5565358
-21.25,34.55692322
-21.24,34.5573249
-21.23,34.55772434
-21.22,34.55812156
-21.21,34.55853303
-21.2,34.55894226
-21.19,34.55934926
-21.18,34.5597705
-21.17,34.5601895
-21.16,34.56060626
-21.15,34.56103726
-21.14,34.56146601
-21.13,34.56189251
-21.12,34.56233323
-21.11,34.56277171
-21.1,34.56322441
-21.09,34.56367485
-21.08,34.56412303
-21.07,34.56458543
-21.06,34.56504557
-21.05,34.56550344
-21.04,34.56595903
-21.03,34.56642884
-21.02,34.56691286
-21.01,34.56737812
-21,34.56785758
-20.99,34.56835124
-20.98,34.56882614
-20.97,34.56931524
-20.96,34.56980205
-20.95,34.57030305
-20.94,34.57080176
-20.93,34.57129818
-20.92,34.57180878
-20.91,34.57231709
-20.9,34.57282309
-20.89,34.57334328
-20.88,34.57386116
-20.87,34.57437674
-20.86,34.57489001
-20.85,34.57541745
-20.84,34.57594257
-20.83,34.57648187
-20.82,34.57700237
-20.81,34.57753702
-20.8,34.57808584
-20.79,34.57861586
-20.78,34.57916003
-20.77,34.57971836
-20.76,34.58025788
-20.75,34.58081155
-20.74,34.58136288
-20.73,34.58191189
-20.72,34.58247503
-20.71,34.58303584
-20.7,34.5835943
-20.69,34.58415043
-20.68,34.58472069
-20.67,34.5852886
-20.66,34.58585416
-20.65,34.58641738
-20.64,34.58699472
-20.63,34.58756971
-20.62,34.58814234
-20.61,34.5887291
-20.6,34.58929701
-20.59,34.58987904
-20.58,34.59045871
-20.57,34.59103602
-20.56,34.59162743
-20.55,34.59221648
-20.54,34.59280315
-20.53,34.59338745
-20.52,34.59396938
-20.51,34.59456541
-20.5,34.59515906
-20.49,34.59575033
-20.48,34.59633922
-20.47,34.59692572
-20.46,34.59752632
-20.45,34.59810805
-20.44,34.59870387
-20.43,34.5992973
-20.42,34.59990482
-20.41,34.60049346
-20.4,34.60107971
-20.39,34.60168004
-20.38,34.60227796
-20.37,34.60287349
-20.36,34.60346661
-20.35,34.60405733
-20.34,34.60466212
-20.33,34.60524802
-20.32,34.60584799
-20.31,34.60644555
-20.3,34.60702422
-20.29,34.60761696
-20.28,34.60822375
-20.27,34.60881165
-20.26,34.60939712
-20.25,34.60998018
-20.24,34.61057729
-20.23,34.61117198
-20.22,34.61174777
-20.21,34.6123376
-20.2,34.612925
-20.19,34.61350998
-20.18,34.61409252
-20.17,34.61465616
-20.16,34.6152503
-20.15,34.61582554
-20.14,34.61639834
-20.13,34.61696871
-20.12,34.61753663
-20.11,34.61810211
-20.1,34.61868161
-20.09,34.6192422
-20.08,34.61980035
-20.07,34.62037252
-20.06,34.62092576
-20.05,34.62149303
-20.04,34.62204137
-20.03,34.62258727
-20.02,34.62314717
-20.01,34.62368815
-20,34.62424315
-19.99,34.62477921
-19.98,34.62531282
-19.97,34.62586043
-19.96,34.62638911
-19.95,34.62691533
-19.94,34.62743908
-19.93,34.62797684
-19.92,34.62849565
-19.91,34.629012
-19.9,34.62952588
-19.89,34.63003729
-19.88,34.63054623
-19.87,34.63105269
-19.86,34.63155667
-19.85,34.63205818
-19.84,34.63254075
-19.83,34.63303731
-19.82,34.63351491
-19.81,34.63400651
-19.8,34.63447916
-19.79,34.63496579
-19.78,34.63543347
-19.77,34.63589866
-19.76,34.63636137
-19.75,34.63682159
-19.74,34.63727933
-19.73,34.63773457
-19.72,34.63817086
-19.71,34.63862113
-19.7,34.63905243
-19.69,34.63948125
-19.68,34.63990757
-19.67,34.64034786
-19.66,34.64075272
-19.65,34.64117156
-19.64,34.64158789
-19.63,34.64198527
-19.62,34.6423966
-19.61,34.64278898
-19.6,34.64317885
-19.59,34.64356622
-19.58,34.64395109
-19.57,34.64433345
-19.56,34.64469685
-19.55,34.64505774
-19.54,34.64543259
-19.53,34.64578847
-19.52,34.64614184
-19.51,34.64647625
-19.5,34.6468246
-19.49,34.64715399
-19.48,34.64749732
-19.47,34.64782169
-19.46,34.64812708
-19.45,34.64844642
-19.44,34.64876324
-19.43,34.6490611
-19.42,34.64935644
-19.41,34.64964926
-19.4,34.64993957
-19.39,34.65022736
-19.38,34.65049618
-19.37,34.65077894
-19.36,34.65104272
-19.35,34.65130398
-19.34,34.65154627
-19.33,34.6518025
-19.32,34.65203975
-19.31,34.65227448
-19.3,34.65250669
-19.29,34.65273637
-19.28,34.65294708
-19.27,34.65317172
-19.26,34.65337739
-19.25,34.65358053
-19.24,34.65378115
-19.23,34.65396279
-19.22,34.65414191
-19.21,34.65433495
-19.2,34.65449256
-19.19,34.6546641
-19.18,34.65483312
-19.17,34.65498316
-19.16,34.65513067
-19.15,34.65527565
-19.14,34.65541811
-19.13,34.65554159
-19.12,34.65566254
-19.11,34.65578097
-19.1,34.65589687
-19.09,34.65601023
-19.08,34.65610463
-19.07,34.65621294
-19.06,34.65630227
-19.05,34.65637263
-19.04,34.65645691
-19.03,34.65652221
-19.02,34.65658498
-19.01,34.65664522
-19,34.65670293
-18.99,34.65674167
-18.98,34.65679432
-18.97,34.656828
-18.96,34.65685915
-18.95,34.65687133
-18.94,34.65689741
-18.93,34.65690453
-18.92,34.65690911
-18.91,34.65691117
-18.9,34.65689425
-18.89,34.65689125
-18.88,34.65686927
